i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
42,50.26931686845804,68.46622872767063,16.3988515606402,15.865890307856237,16.118961015452335,12:12:13.953171,50,0.017560844967256337,0.0011640487018200543,0.001182538365725433,0.0178118192328776,4.615168112933843,0.21025289719850804,0.2511101149643977,4.908570827134139,5.010897130588631,0.007533736546736058,0.005919431006323528,5.003224875394908,5.0,50.0,300.0,50.0
43,50.777838160799284,69.59038220050489,16.467664452091288,15.792249409069735,15.826152517406632,13:26:16.570574,50,0.0174417846656182,0.001210465205122923,0.0012315271806053185,0.017484410264971058,4.35797914891277,0.16734838779309857,0.16131399633494148,4.372045940456248,5.017982537391628,0.005298287809518243,0.005105189615883354,5.019651756606666,5.0,50.0,300.0,50.0
44,36.709936634791426,54.76162482728067,16.503980015167393,14.52635212740948,14.801715217271692,13:58:44.078086,50,0.016036441399101032,0.0011922933135894674,0.0011770718727929959,0.01633908852533439,4.011424427557459,0.5703434498130546,0.3486955553674962,3.9581538131503935,5.027317659423418,0.008034235179448679,0.0112783921557007,5.027042318130055,5.0,50.0,300.0,50.0
45,50.96164820633141,69.89459119410952,16.46073426616043,15.882684057985754,16.172110383236326,13:55:43.406772,50,0.017571000654504763,0.0011798805771384667,0.0011869724217789292,0.017890858431438384,3.8454075397427863,0.5610380321691038,0.5726769448760729,3.8844513280459814,5.028306162207233,0.01084970454250378,0.012944208563634874,5.027863028736257,5.0,50.0,300.0,50.0
46,38.35317128290622,56.80580757462045,16.422243001416724,14.853498812677884,15.630524418824836,14:11:09.106362,50,0.01646204287340009,0.0011490535057910312,0.0012381870815718968,0.01732099980345389,4.090683703249388,0.2862960175267997,0.43238367732336336,4.127573234991781,5.023823648720661,0.009897942747249644,0.006689711323849323,5.022937295796237,5.0,50.0,300.0,50.0
47,59.03201879729246,78.80664679028446,16.421117306790006,16.565182806103792,16.69925790881007,14:07:41.261710,50,0.018379822473821153,0.0011389219315608226,0.0011114327201679902,0.018533296055299426,3.6027490899685226,0.33477573984909315,0.17421750489846755,3.505482005254831,5.035468154987114,0.004640215522838886,0.006878706733404627,5.038316876683072,5.0,50.0,300.0,50.0
48,32.075651227581346,51.264915097986815,16.49855845434861,14.219880155880631,14.646669170663044,13:48:24.704568,50,0.015681736933283067,0.0012208380249419115,0.001250783738759675,0.016133643836358486,4.7127325826147795,0.1800896453759364,0.3788151837967302,4.837708607656694,5.015967342147068,0.010902449280349558,0.007988938831270609,5.009265087175236,5.0,50.0,300.0,50.0
49,33.90792864010828,53.41431874556167,16.42965999995678,14.341036125051614,14.689373659782921,14:08:40.081939,50,0.015868777145370654,0.001195245219036481,0.001146535625687192,0.016249279393371816,4.457188339592155,0.1632139640920629,0.1889094962360769,4.485337667338474,5.0141796101532154,0.008316732824144246,0.004848714838795232,5.0125958790487495,5.0,50.0,300.0,50.0
50,32.31881564791758,50.96753622104267,16.408212467308346,14.146710790874575,14.625691244163864,14:27:42.152160,50,0.01568238061376559,0.0012012915402773196,0.0012085331456859073,0.016205563820472786,4.466424370014598,0.31296700424515045,0.6314806191729669,4.728486332555447,5.013892320671545,0.00901303755105598,0.008123598122335096,5.011339160057915,5.0,50.0,300.0,50.0
51,52.67759293172377,72.46578773201405,16.448912901149622,16.095385675858186,16.40421458495565,13:12:33.272177,50,0.01777056741812667,0.0011582138180777635,0.00117887367074785,0.018119461133425656,4.727951152033392,0.12535956527453962,0.15396649483197677,4.675485454608165,5.009505498742459,0.00555938225508168,0.004846447850846758,5.011721872898099,5.0,50.0,300.0,50.0
