echoamplitude_injected,duration,SNR,echoamplitude_searched_new,echoamplitude_searched_old,echoamplitude_searched_new_error,echoamplitude_searched_old_error,echoamplitude_searched_new_error_up,echoamplitude_searched_new_error_down,echoamplitude_searched_old_error_up,echoamplitude_searched_old_error_down,echoamplitude_searched_new_min,echoamplitude_searched_new_max,echoamplitude_searched_old_min,echoamplitude_searched_old_max,log_likelihood_new,log_likelihood_old,log_likelihood_new_error,log_likelihood_old_error,log_likelihood_new_error_up,log_likelihood_new_error_down,log_likelihood_old_error_up,log_likelihood_old_error_down,normalized_echoamplitude_injected,normalized_echoamplitude_searched_new,normalized_echoamplitude_searched_old,normalized_echoamplitude_searched_new_min,normalized_echoamplitude_searched_new_max,normalized_echoamplitude_searched_old_min,normalized_echoamplitude_searched_old_max
0.1,0.6,4.157661891508388,0.10103389830508469,0.09961016949152537,0.025830508474576283,0.02837288135593223,0.0762711864406779,0.12793220338983047,0.071186440677966,0.12793220338983047,0.0203389830508474,0.1576271186440677,0.0,0.1525423728813559,3.939033673108288,3.193246276291075,2.9930162284198483,2.5563312675527823,1.2600247817716868,7.2460572386113835,0.8073381174766404,5.920000652582205,11.682245429655262,11.804309385500671,11.639026423372844,2.383655482891723,18.59998133897728,0.0,17.83232104078614
0.1,0.6888888888888889,4.386214577202847,0.09737288135593214,0.0953389830508474,0.025423728813559344,0.02796610169491525,0.071186440677966,0.1220338983050847,0.0661016949152542,0.1220338983050847,0.035593220338983,0.147457627118644,0.0,0.1576271186440677,4.063196070668379,3.2781150456975996,2.872982680849776,2.499280582018658,1.3217684506063567,7.067733812305908,0.8574645274574272,5.856025691494743,10.902351051560236,10.616187498262319,10.394117813413931,3.864503976627875,16.08965033561348,0.0,17.199281393241996
0.1,0.7777777777777777,4.342187372220845,0.10113559322033894,0.10042372881355924,0.02542372881355935,0.028372881355932245,0.0762711864406779,0.1271186440677966,0.07037288135593212,0.1271186440677966,0.0,0.1779661016949152,0.0,0.1728813559322033,4.91614531865657,3.9602461895017074,3.218983765490984,2.7923105075057157,1.4118249160510783,7.849792447033046,0.8975628208678704,6.482183835879302,10.260244311417642,10.376014736708562,10.302333229675162,0.0,18.26278596394528,0.0,17.74099207926113
0.1,0.8666666666666666,4.752858014637368,0.09681355932203385,0.09584745762711858,0.0177966101694915,0.0177966101694915,0.0813559322033898,0.1169491525423728,0.0813559322033898,0.1169491525423728,0.0,0.1372881355932203,0.0,0.1423728813559321,4.8611145773040985,3.785381431394033,2.8373886483896325,2.1425909573955266,2.3314310836055223,8.006208380384788,1.830995848131621,6.116177762922675,9.719905601511632,9.409172408397596,9.314555197234744,0.0,13.27116327583042,0.0,13.8526810039546
0.1,0.9555555555555556,4.716029812156746,0.09813559322033892,0.09635593220338977,0.020745762711864395,0.022881355932203397,0.0813559322033898,0.12284745762711859,0.0762711864406779,0.1220338983050847,0.0406779661016949,0.1677966101694915,0.0305084745762711,0.1728813559322033,5.489728610005606,4.306339223791126,3.6762126416857797,2.713947928754584,2.319487310069414,9.671912593440974,1.6298093145593466,7.057705172068514,9.256623647127117,9.083588194144578,8.918147704077077,3.764982880883904,15.537928805487592,2.835793580874483,16.008775132926612
0.1,1.0444444444444445,5.066408886961177,0.09833898305084741,0.09813559322033895,0.022881355932203397,0.02542372881355935,0.0762711864406779,0.1220338983050847,0.0762711864406779,0.1271186440677966,0.0,0.147457627118644,0.0,0.1423728813559321,6.539052610294062,5.16000580069333,4.035908577853749,3.5827039883532925,2.666332081781191,10.738149237488688,1.911618453042501,9.077026429749086,8.854105601919837,8.706852405353523,8.689143161063264,0.0,13.030890979995778,0.0,12.581549911720062
0.1,1.1333333333333333,5.068343859253205,0.09630508474576266,0.09711864406779658,0.018203389830508454,0.020745762711864395,0.08054237288135589,0.1169491525423728,0.0762711864406779,0.11776271186440669,0.0,0.147457627118644,0.0203389830508474,0.147457627118644,6.5398339146183,5.081714816833231,3.8655870408213113,3.192509535436936,2.8864562966705005,10.617630378313123,2.1697206148259913,8.554739685699863,8.499665707328564,8.185180223706784,8.25458692848454,0.0,12.581527665647927,1.736746668966877,12.581527665647927
0.1,1.222222222222222,5.307245413192727,0.09976271186440673,0.09955932203389825,0.0177966101694915,0.02033898305084745,0.0813559322033898,0.1169491525423728,0.0813559322033898,0.1220338983050847,0.0508474576271186,0.147457627118644,0.0050847457627118,0.1525423728813559,7.637674151905039,6.09323745366736,4.00747913243299,3.471111664519122,3.5234370615470394,11.538395326413019,2.5605177617354227,9.502741090773666,8.18486409176291,8.16535504446365,8.148242013533501,4.151402721908447,12.07064455381035,0.4156965590267929,12.4580892770037
0.1,1.311111111111111,5.355254948561441,0.10499999999999998,0.10449152542372878,0.01779661016949155,0.01779661016949155,0.0864406779661016,0.1220338983050847,0.0864406779661016,0.1220338983050847,0.0661016949152542,0.1525423728813559,0.0610169491525423,0.147457627118644,9.033368041183026,7.132339245386944,3.8167948291464553,3.579369438137264,4.677756503725249,12.31134616201816,3.741904453591659,10.900643329866186,7.902430438945949,8.2975422654945,8.257338343786092,5.183851287718727,12.056493801208225,4.801010286830722,11.664636305713044
0.1,1.4,5.516097183798993,0.10016949152542369,0.10006779661016944,0.02033898305084745,0.025423728813559344,0.0813559322033898,0.1220338983050847,0.071186440677966,0.1220338983050847,0.0457627118644067,0.147457627118644,0.035593220338983,0.1627118644067796,8.786937457749792,7.239246499982746,5.007375563079014,4.03070976201908,3.987492725206926,14.002243851364954,2.8262257478099495,10.88764527184811,7.647514052074647,7.661230348025904,7.653121590089444,3.506900856790624,11.27632521965756,2.7282062437739123,12.4573203209086
0.1,1.6,5.809587205217316,0.10027118644067792,0.10052542372881351,0.0177966101694915,0.018203389830508447,0.0813559322033898,0.1169491525423728,0.0813559322033898,0.11776271186440669,0.0406779661016949,0.147457627118644,0.0406779661016949,0.1423728813559321,10.303548299158672,10.162140783979536,4.992365746561584,4.888939529825338,4.941366950368939,14.926098443492107,5.231870036098309,15.009749095748985,7.153567403531008,7.172264449667664,7.190464213583661,2.9225365540059567,10.530148823851038,2.9225365540059567,10.167040243718244
0.1,1.6888888888888889,5.852823335957274,0.10332203389830505,0.10261016949152538,0.02033898305084745,0.01779661016949155,0.0813559322033898,0.1220338983050847,0.0864406779661016,0.1220338983050847,0.0406779661016949,0.1423728813559321,0.0203389830508474,0.1423728813559321,11.18141411090892,9.228228526474199,5.563368808807482,4.753785953739085,5.63279439373386,16.759532011348824,4.644982195920838,14.152554103399009,6.962714257096771,7.194082218802991,7.144411829257591,2.826258920338602,9.879496545509143,1.413129460169301,9.926607691034455
0.1,1.777777777777778,5.8658214692445805,0.10413559322033893,0.10403389830508468,0.015661016949152548,0.018203389830508496,0.0864406779661016,0.11776271186440669,0.0856271186440677,0.1220338983050847,0.0610169491525423,0.147457627118644,0.0457627118644067,0.147457627118644,11.499338841443619,8.390698731680303,4.910712178707199,4.325765073339673,6.054433165370312,15.87585752278471,3.791769621564611,12.443299768243955,6.786362427611034,7.066382328328382,7.059174012399868,4.123314824225096,10.038540220600236,3.0924861181688224,10.038540220600236
0.1,1.8666666666666667,6.012207561209801,0.10250847457627112,0.10169491525423723,0.01779661016949155,0.015661016949152548,0.0864406779661016,0.1220338983050847,0.0856271186440677,0.1169491525423728,0.071186440677966,0.1525423728813559,0.0559322033898305,0.1423728813559321,11.576132854862012,9.148720842565908,5.10184633215936,4.416386827597233,6.809052356756081,17.0127450210748,4.650331081675798,13.483104736870263,6.622856315887351,6.788715538356808,6.7345391707409545,4.688410548923963,10.084237504295276,3.723927640526088,9.411955004008924
0.1,1.9555555555555555,6.059540025986239,0.10062711864406772,0.10088135593220332,0.015254237288135603,0.018203389830508454,0.0864406779661016,0.1169491525423728,0.08054237288135589,0.1169491525423728,0.0610169491525423,0.1525423728813559,0.0559322033898305,0.1525423728813559,11.461756029189832,8.84599629517149,5.080509819610773,4.34207512384901,6.314007876007454,16.475027515229,4.155521877009932,12.83967212470795,6.470538396883988,6.511341258382478,6.527579559677784,3.9473879719509934,9.852375396874674,3.61843897428841,9.852375396874674
0.1,2.0444444444444443,6.14169465320933,0.09869491525423724,0.09879661016949148,0.0177966101694915,0.0207457627118644,0.0813559322033898,0.1169491525423728,0.08054237288135589,0.1220338983050847,0.0508474576271186,0.1372881355932203,0.0508474576271186,0.1372881355932203,11.329997272223018,8.69649623813232,5.1327741190534315,4.84102354783104,6.401913319390954,16.667461557497816,4.231016566996866,13.913063662658946,6.328358991093399,6.2454047697147965,6.25165723300168,3.2311844671104817,8.715601709810704,3.241636866570496,8.676519465467075
0.1,2.1333333333333333,6.237218450606988,0.0988983050847457,0.09905084745762707,0.0177966101694915,0.0177966101694915,0.0813559322033898,0.1169491525423728,0.0813559322033898,0.1169491525423728,0.0661016949152542,0.1372881355932203,0.0661016949152542,0.1372881355932203,11.749393562505396,9.36207115443481,5.16724567838576,4.728731881388872,6.592200915460731,16.926692272232252,4.64905720664024,14.106520969417984,6.195071954622522,6.126432383886068,6.13596902103052,4.112389892806484,8.507655362576553,4.072060768019713,8.50620839433264
0.1,2.2222222222222223,6.258330369032889,0.09955932203389822,0.09930508474576266,0.0177966101694915,0.0177966101694915,0.0813559322033898,0.1169491525423728,0.0813559322033898,0.1169491525423728,0.0559322033898305,0.1423728813559321,0.0610169491525423,0.1372881355932203,12.212973679954825,8.709981174962401,5.3664402071087896,3.9745696363016583,6.477168403121037,17.210048817338617,4.559234126385791,12.508373398989107,6.0699536343990745,6.043661667451922,6.0277917552763185,3.376211031282592,8.73910436573238,3.683139306853736,8.3689553643202
0.1,2.311111111111111,6.38889524440179,0.09925423728813552,0.09940677966101688,0.0177966101694915,0.0177966101694915,0.0813559322033898,0.1169491525423728,0.0813559322033898,0.1169491525423728,0.0508474576271186,0.1525423728813559,0.0508474576271186,0.1525423728813559,12.840720970719456,10.707969773091802,5.966866158076835,4.8485621489439525,7.056464832966643,18.990197149120313,5.8748340358082825,15.571958333696188,5.952038312736143,5.907687249243517,5.9166060885597185,3.0096154630897805,9.181554567912322,3.0096154630897805,9.181554567912322
