i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
60,-7.188839168641317,3.1826664817540578,0.0,2.5697599059141427,5.950772694082607,7:23:09.172962,50,0.00339977911626475,0.0028483554198854644,0.002343662444409875,0.00797822453237107,3.3557413294136302,2.987553296789805,2.364411685208589,4.779424859800713,7.927536224648064,1.4294238047628944,2.748642188934184,8.134723661988067,5.0,50.0,300.0,50.0
61,-7.160241564918499,4.939497323546563,0.0,2.8599655687848315,9.639818375550346,7:47:02.492810,50,0.003730585785812337,0.0027640578718993378,0.002472047717109735,0.007195749238077749,2.9941206442052746,2.7957343962736125,2.125714937682549,0.8417751386133461,7.472115264292977,1.630996490669805,3.30825764645991,1.0927932692053202,5.0,50.0,300.0,50.0
62,-7.639376257731021,1.363339735174204,0.0,1.679072782256615,4.33771282710211,5:20:04.159179,50,0.002197581002387301,0.0022278674259271648,0.0015394472930994364,0.0061161247586195636,3.262781328134714,3.082752458083259,2.3574548282512198,7.298079213431185,7.588189624453618,1.7736055793305647,2.878145096944702,8.889474612861832,5.0,50.0,300.0,50.0
63,-8.01414009860608,0.26417362847685,0.0,1.413422518864197,2.839491419315316,4:30:19.106986,50,0.001803600659651985,0.001807566392336005,0.0012704564313851079,0.003068674225125017,2.945738096263484,3.102542741849523,2.1177563730916535,3.515406442191222,7.129848656220511,2.0793086139337094,3.0398840333603356,4.75158624027636,5.0,50.0,300.0,50.0
64,-7.724175590386453,3.0391484448090993,0.0,1.8340455749647793,5.587033474713115,7:01:05.287824,50,0.0023327120406303552,0.002269188188398333,0.0016253178352493769,0.006882533054913108,3.022541233006879,3.015123727339626,2.1412803651782495,0.8217039399739517,7.130873170764322,2.0840375520317087,2.9217081261012217,6.635595789234696,5.0,50.0,300.0,50.0
65,-7.910964428782633,0.47465075052698746,0.0,1.5409378928950224,4.77337083919217,4:16:35.350253,50,0.0019881540138284347,0.0020030249492311476,0.0013787734805749987,0.005636627465814364,2.9549903905200203,3.052335771355139,2.053535924435187,1.703630827102765,7.33141887726742,1.8988888705646483,2.9078359594279783,5.935443801738322,5.0,50.0,300.0,50.0
66,-6.8393094572212,4.4336857959050455,0.0,3.226317919070976,6.382717920791502,7:37:25.720764,50,0.004261597195120507,0.0027239177729882578,0.002818542923486429,0.008592459371548029,3.2764268153174108,2.796935729019898,2.2115029653756633,3.285562566778858,7.625957746997268,1.4791761525268106,2.9654475940415903,8.057325955364336,5.0,50.0,300.0,50.0
67,-5.86154554748696,6.791032136685474,0.0,4.8319791398221055,6.907936856607575,7:18:04.357202,50,0.0063947573865543944,0.0024695287606815016,0.0031341573466490847,0.008483294154796294,3.7747915743769758,3.0906485251408204,2.7361888666322294,2.213637692663362,7.978885031192297,1.0747746438820496,2.351886459818723,6.553989468608861,5.0,50.0,300.0,50.0
70,-6.859845692997984,3.6079733149909528,0.0,3.132682942531235,6.596229289502633,8:14:01.633301,50,0.003951194927594412,0.002418869872329925,0.0024311536320830492,0.008268768464270979,2.9806327821674876,3.16269449284531,2.0767423215502925,1.360199198100336,7.0524222143848725,2.270880107400206,3.145618224160158,6.917746946506475,5.0,50.0,300.0,50.0
71,-7.7616962877487365,0.8682530742810143,0.0,1.7283740875049987,4.579549528219857,5:08:50.732459,50,0.0022273501244850593,0.00220873765918829,0.0015579384779730355,0.004968290010549282,3.009400410106612,2.9293871140624796,2.105379387594086,0.8427706265753554,7.308337627794066,1.8936119824374744,2.8599673912461263,4.764918886795787,5.0,50.0,300.0,50.0
72,-7.783606146526135,1.6547311928551618,0.0,1.6278132657766033,7.108893471619313,5:14:39.274617,50,0.002073810949903618,0.0021796313818015726,0.001457352186204553,0.005302489569464194,2.9287921745890766,3.0440811920725976,2.135824416099549,0.5709986926703302,7.216567530960276,2.0019843342031667,3.1129993425429614,1.099595737484545,5.0,50.0,300.0,50.0
73,-6.342837801974838,8.300460502272326,0.0,4.736862643007282,13.764066590549168,9:12:42.639293,50,0.0054768870257032075,0.002196911183062548,0.002962432884982132,0.010171081861833171,2.0356127605278247,3.1773592790593335,1.49572488557684,0.4216241098877891,5.645015558100032,3.0084031744657276,3.354302818120769,1.0081050585753721,5.0,50.0,300.0,50.0
74,-6.914543041625212,5.256207268021323,0.0,3.2674239935842744,8.781176241477658,8:26:48.560206,50,0.00412037548930642,0.0024852112016111776,0.0026286659433666214,0.008395166501996973,2.951332806083058,3.3877614225173547,2.05067365430382,2.8442380094676425,7.055046541862756,1.9205634539148857,3.2612009703583738,3.3521958266131384,5.0,50.0,300.0,50.0
75,-7.434703945315701,2.510101692813304,0.0,2.2371114330347615,5.102567038265047,5:39:02.448325,50,0.0028937405118555862,0.0024804621829147225,0.0020450549050808247,0.0060963244852692815,3.159844972351527,3.138889603837571,2.2004120735436397,2.238022650832478,7.4189598178697524,1.8441664840969976,2.7611091919055424,6.195968771555579,5.0,50.0,300.0,50.0
76,-7.144960477123271,2.197916863568519,0.0,2.6609069964651333,4.702651249741895,7:46:04.840728,50,0.003427081826070539,0.002488537446854675,0.0023205710653005215,0.00603843711134029,3.091450736352994,3.045490541533382,2.0784354867563097,6.225477804912941,7.37499024939054,1.855488492299819,2.903662956973805,7.337003826111893,5.0,50.0,300.0,50.0
77,-7.726107111821012,1.5815824470146462,0.0,1.6497424977958663,4.5439866165242755,5:29:13.171190,50,0.0021408718052919585,0.0022962568684631525,0.0014606469614109393,0.006427751490209417,3.101880437778809,3.0806227450373065,2.160910863302714,7.808247182159808,7.42800886635943,1.8149882407946647,2.915867910310432,8.927821720521152,5.0,50.0,300.0,50.0
78,-7.2767253324257135,3.5623351686579685,0.0,2.742073960082526,7.113274386085298,8:12:34.801751,50,0.0035146632569381044,0.0027307753511600324,0.002319495260785617,0.008226234591399085,3.2093026527384785,2.8139640895721856,2.21448707168917,4.03587385000936,7.244361406908873,2.049280140284428,2.5553433280968463,5.612522178953652,5.0,50.0,300.0,50.0
