i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
31,-7.37628805548259,2.9583375620203727,0.0,2.5213589379949797,5.391725522738628,8:35:26.905412,50,0.0032104676756015693,0.0024769187651047216,0.0021447075360924274,0.007260322623375572,2.9333542766129654,2.9683569941304895,2.101384902818902,3.9334777724421826,7.162701239404084,2.0157816951038274,3.3649718530449237,8.11957643282262,5.0,50.0,300.0,50.0
32,-7.499957969771115,2.5099438006060977,0.0,2.185747450582771,5.620427440440219,7:38:56.617182,50,0.002824131347362565,0.0026749250209035847,0.0019065329221278928,0.005306719352340424,3.0449741321544748,2.977976543088527,2.164952994117085,2.78668776091705,7.364916321883241,1.9942190874757557,3.134225334160732,3.2220634688751852,5.0,50.0,300.0,50.0
33,-8.038488885392468,1.337938887970436,0.0,1.6125012803284857,4.6903296027948995,5:36:10.518466,50,0.0021055796419409845,0.0021912316828161223,0.0014957761542235062,0.0068748052923921525,3.2109438779242776,2.9457620049903515,2.2434985281951834,4.688359129408435,7.599766453757945,1.7836315455307643,3.008952358606292,9.778322982009557,5.0,50.0,300.0,50.0
34,-6.761738395682323,4.576460795794934,0.0,3.4623830891119427,6.6957393589013385,9:30:02.823687,50,0.004350717542222994,0.0025808820731442195,0.0028515377996732433,0.00682496505265524,3.2172348502658528,2.753566244936521,2.289973707840314,1.0597229224339941,6.977213304435622,2.078543568956073,2.4225707445670874,4.070274501007328,5.0,50.0,300.0,50.0
35,-6.914943464136548,3.9521681521471947,0.0,3.4828352971245686,6.9544847491626935,8:29:58.610958,50,0.00448991442891267,0.0025055125202251578,0.002746641074215864,0.00806292360746424,2.9753791344635507,3.005840715501754,2.0093200838136456,0.3399292738884873,7.344750718549996,1.8382119308229026,2.40634318766101,5.745333598798438,5.0,50.0,300.0,50.0
36,-6.55065862046916,4.997681517979623,0.0,3.9990885936409373,6.915001411747034,9:03:43.116735,50,0.005270225920345936,0.00265815104208677,0.0030744934911208863,0.009489283297664153,3.3895110860412587,3.3832310552988294,2.401683810910433,4.737630821691485,7.693425004497222,1.5768477319103962,3.066670110410996,8.41198942900936,5.0,50.0,300.0,50.0
37,-7.842913188979031,1.1342991198351475,0.0,1.6808060271204013,4.173768386550902,5:16:58.476903,50,0.0021397935891847757,0.0021215747171515077,0.0014868613322732592,0.006068274651755404,3.0960617949974525,3.004057196047036,2.2289183943358033,6.286357261983154,7.204788000405507,2.081822362442198,2.8469596593440736,9.474593022459338,5.0,50.0,300.0,50.0
38,-7.112035238612747,3.8967025686414867,0.0,2.628875288590467,9.745091749829639,8:33:46.047358,50,0.0034153510152674493,0.002776224628471927,0.002327122907530986,0.007695395780154608,3.0507683239908157,3.2147440239463436,2.207263586492173,1.1970084371382097,7.431362593921172,1.8485306798422751,3.510839566478496,1.6083703718060243,5.0,50.0,300.0,50.0
39,-7.812806484863234,1.2018078196002713,0.0,1.7481847739096448,4.140684318038124,6:24:08.759171,50,0.002262072886424974,0.0021927513444074567,0.0015439695543207994,0.004277215261921775,2.9696135220912936,3.284924989451933,2.1002194125549285,3.288176812340926,7.307834370658578,1.9826418930126755,3.258639296651932,4.13934737812129,5.0,50.0,300.0,50.0
40,-7.710116294530782,1.5619962552011677,0.0,1.8072580910096303,5.4163998581946196,5:51:40.995764,50,0.0023275583055601453,0.0022304733628116524,0.0015684339431547324,0.006822664760957116,2.9458256956873674,3.24343449641104,2.1015460326136717,2.219918258570175,7.296588623567623,1.9446952937457285,3.0185278830262545,7.039954821912813,5.0,50.0,300.0,50.0
41,-7.374372105779599,2.581208323116974,0.0,2.537079532241748,5.944710495749152,8:12:05.851628,50,0.0033228390184095475,0.0025874930876927105,0.0022322140051016575,0.007098571549435016,3.1658110839516587,3.1467476072690284,2.145771934654306,3.634349470064171,7.5922944290914085,1.6915447684167617,2.5523917614386598,6.128537734060716,5.0,50.0,300.0,50.0
42,-7.952802052630874,1.54219367734775,0.0,1.7514696409578814,7.100924536729153,5:54:22.209266,50,0.0022732300218141063,0.0022316910636927386,0.0015988357951291833,0.005491057853851355,3.034678615629547,3.225327010194871,2.11245915426678,1.3876134828747109,7.421416203844591,1.8958774116148538,3.2846349179546106,1.40567364573126,5.0,50.0,300.0,50.0
43,-6.44760455214034,5.505490954309865,0.0,4.058651188601758,9.05682084138703,10:00:11.234634,50,0.005158490637282111,0.0025719171133145088,0.0029059891735634096,0.008254748435756928,2.818471783460944,3.144923112951485,1.9692260958429721,2.383103285323384,7.114198423136737,1.9254413088622373,2.576857478739157,2.9006035356252715,5.0,50.0,300.0,50.0
44,-5.653151379977773,8.147692434703927,0.0,5.686082728253946,7.505189003032441,10:51:34.376989,50,0.007375430714317501,0.0023585637437389473,0.0033360630950896196,0.009729438300098082,4.67491203945556,1.5459839817298011,3.202891139417299,4.803325866672249,7.439581737908195,1.6679127096335176,0.9894871502162568,7.446826525567131,5.0,50.0,300.0,50.0
45,-7.146887977611809,3.487802011888181,0.0,2.9854892415906606,6.612747135309651,8:19:49.081421,50,0.003839880198441216,0.002726412087446205,0.0025433306436567576,0.008125617934737012,3.0863303805481253,2.7109575157161943,2.0656133800098675,4.391188899587725,7.268064717957586,2.0432627329272623,2.6897545788236474,6.577462265037444,5.0,50.0,300.0,50.0
46,-7.74646187270139,2.2723153454940768,0.0,1.8401166421996629,5.549992112892287,6:26:34.090198,50,0.002403658674184973,0.0023697562259076283,0.0015978401571971929,0.007721099265939224,3.2342435234338995,2.9464457277174403,2.2770994734798777,3.8820555973714694,7.552695754112984,1.7315989837318186,3.04896862329032,8.602660667204429,5.0,50.0,300.0,50.0
47,-7.298743280237102,2.341214588582847,0.0,2.322596585359923,4.949921956926262,7:28:41.256190,50,0.00301376490036494,0.0024359306584150996,0.0020674343658181843,0.0071391359659056415,3.1019848640646,3.210799606449519,2.1718726317671733,1.4377623998708522,7.422997919817654,1.8817654001195088,2.8914873992723074,9.236386553172684,5.0,50.0,300.0,50.0
