name,log_likelihood_median,log_likelihood_plus,log_likelihood_minus,spacing_median,spacing_plus,spacing_minus,phase_median,phase_plus,phase_minus,amplitude_median,amplitude_plus,amplitude_minus,log10width_median,log10width_plus,log10width_minus,fmin_median,fmin_plus,fmin_minus,fmax_median,fmax_plus,fmax_minus,SNR_median,SNR_plus,SNR_minus,qfactor_median,qfactor_plus,qfactor_minus
w1XinN050oldlikelihood,0.5193092335537876,5.545120646814234,2.237314960656487,0.0011530694875672041,0.0010883592728277575,0.00047876921228464276,0.39807113598539984,0.5581565051272674,0.35565116324038587,0.9470992839034895,0.1726184535252937,0.17349329611940945,-3.4857581314938497,0.7575098338652073,0.9963027059501779,0.030946412941069812,0.0263899058805213,0.02692372936147671,0.07064505045343857,0.013080761975452784,0.025473179914938096,13.03933779219726,8.069961267029667,9.850694120074063,3.7240898694502316,35.20677225020557,3.0965879599575477
w1XinN100oldlikelihood,-1.3094937387244094,4.139534763190234,1.0433296969142414,0.0012666702151505815,0.0009640068081834025,0.0006046512058897369,0.4682325763175188,0.47495697329925246,0.41604320312423937,0.959696202102798,0.20586266510237217,0.2564014453545077,-3.6510863435684744,0.9107622057876532,1.1725812597762113,0.02730992684330639,0.02778812289768527,0.02385101625014909,0.06750524238779107,0.01579085001462556,0.031110778427242664,11.644926705464389,10.988295264199717,10.15972988422173,5.845927671488133,86.18474456104417,5.196489283849496
w1XinN150oldlikelihood,-1.852735316838265,1.9829131657214751,0.7089846128304078,0.0013231116030012929,0.0008782894921609329,0.0006564271156949984,0.48269440322059165,0.46605043593194395,0.4259293181999758,0.9848075088660185,0.1824643154469724,0.3089002001576724,-3.9267244124324194,1.1272076939487468,1.0910593759979164,0.02666113938866899,0.02881575057864073,0.023938170871741313,0.06506198333792064,0.017764640673300983,0.034372680487135814,9.552833041259177,11.833721469203805,8.46710448922553,10.915997554525402,135.01853096298728,10.102498204282181
w1XinN200oldlikelihood,-2.0216845354021946,1.212637645517726,0.5613768008947666,0.0013667994114328337,0.0008315343645968719,0.0007272872679809405,0.49764379711289086,0.45047696638371737,0.4446808944235813,0.9953898748409717,0.18914949927646907,0.32356416704254454,-4.06076650107464,1.2338211360444324,1.0886954095077321,0.024575170106904867,0.030614437814027236,0.02222704664044084,0.06480264104505448,0.017991306555776215,0.03403368351413076,8.465914322892166,13.843165404668946,7.511886376033731,15.176649249562223,191.58379236686397,14.315767878417791
noiseN010oldlikelihood,-2.4197329558423113,1.0581045933148845,0.3916742614113944,0.00141398091862855,0.0007837625833987841,0.0007525702617351135,0.5073474611591936,0.44035789043462514,0.45548933618423665,0.7502811828673177,0.19307628813908406,0.3821984225354437,-3.4997502847088096,0.7357666257978299,0.40351150729462004,0.020705052436533457,0.03655544785207926,0.01900231098260273,0.06161335198727829,0.020929562553286797,0.03513054763139577,3.875673169106661,5.2041137748485395,3.425606719266777,4.051607821190342,9.365107039197074,3.3569064255151586
noiseN020oldlikelihood,-2.363749495555348,0.9053385389019852,0.4684648242820266,0.0014236086803465701,0.0007828658312770131,0.0007600609422019084,0.49257214531163457,0.4543654985597075,0.4426766884695534,0.8186782144878394,0.19852451460493137,0.3845423141165874,-3.7278149083398495,0.9106857435562246,0.4713610349709758,0.020670526068017045,0.03554851328626515,0.018853031282149095,0.060907145537007164,0.021545615986620074,0.03448931647507052,4.5651279267868725,5.550075156824742,4.03560673074655,6.908724589716614,19.228423417784686,6.0893926705178485
noiseN050oldlikelihood,-2.4305250807835637,1.0443457196359798,0.38200803197874045,0.0014248155080327054,0.0007904259339907964,0.0007577483879997397,0.5068649048762233,0.4430576886547848,0.454785130122779,0.8909013071697895,0.20353778898276187,0.38445014242169717,-4.002548217771099,1.1161544509843662,0.5864466602236691,0.021691558002986173,0.033816432240377496,0.019802237635701898,0.06208843505329502,0.020206472031348635,0.03449090175358159,5.051753618007073,7.170725831531099,4.460098184002711,13.323735564452992,51.18536550910417,12.349663212223861
noiseN100oldlikelihood,-2.3662437155257505,0.7935442910378332,0.4340291220268946,0.0014094026109629744,0.0007992746246662848,0.0007522277107468414,0.5224414914567381,0.4265670446749794,0.466879638488632,0.9557119726680047,0.19889758255939738,0.38342028844661347,-4.205127484238801,1.2493342740124902,0.6755439701009216,0.021286177272826275,0.034014287232014245,0.01929004429055274,0.061735635920433934,0.020625424116269234,0.03524240992827711,5.86444400558952,8.406226056152565,5.185035984915692,20.73792707087525,101.97708958445187,19.594530701586585
noiseN150oldlikelihood,-2.4372369504768363,0.9005310261486157,0.43617734200768155,0.0014281388813986128,0.0007881455379803184,0.0007676345180389363,0.5207337943542472,0.44287604899323774,0.4641572794035627,0.9817915149946004,0.2036375185889352,0.3867596148485416,-4.3423713864707105,1.3340079006943384,0.7139942485223978,0.020685942597374586,0.034090863731034246,0.019021344705155357,0.06159032840574385,0.020617390008449428,0.03574258526989278,5.748880032381026,9.108079251385474,5.078109045094864,28.519851243167494,154.1428299355931,27.215364578695606
noiseN200oldlikelihood,-2.4803097981552393,0.623226218812919,0.3945182966089975,0.0014071308415913174,0.000808627887749221,0.0007481753244497746,0.4890016424712561,0.4572470758480589,0.4421841137121579,0.9993389466378784,0.2140089481799432,0.38551684736308,-4.461378975450278,1.4368430328832171,0.7196053366471,0.0209695339723076,0.03359871392898496,0.018993248685974087,0.06059333334623539,0.021604853421770834,0.033132187095654866,5.716052297994571,9.782377106825566,5.044222036525896,38.30964628264481,200.64524037986257,36.947167736185946
