i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
59,37.943594913272534,58.643968081970485,16.084256763373304,15.01101516840139,14.980023481797291,7:49:26.002962,50,0.0355176974832635,0.002567229883349814,0.0025017939233808115,0.03543086878209794,4.938958960915222,0.03850702364994518,0.08784105233008255,4.957872849666251,5.002105803439537,0.0014534120148770313,0.0013253504740049493,5.00179180120989,1.0,50.0,300.0,50.0
60,48.37222821732622,69.44424981004705,16.11918355364974,15.862585940458112,16.304773705527083,7:56:21.919797,50,0.037392440427147726,0.0025177632349829074,0.0025819700359701464,0.038419493365825584,4.919260392485763,0.055168365756400384,4.8968863394887086,4.9812290590134225,5.000776991070726,0.0019024026539788963,0.0015350719202587015,5.000373229919725,1.0,50.0,300.0,50.0
61,61.40062806016665,82.24778108757592,16.055531207704906,16.972693812426915,17.258385407339915,8:02:46.885093,50,0.04006680004596029,0.0024200282367515882,0.0025103339453874177,0.040743348584847836,0.09325519787490967,4.875948595140405,0.059147634381462776,0.05406605664933606,4.998341688906024,0.0015824431983366694,0.0015155474095598365,4.998473924373118,1.0,50.0,300.0,50.0
62,43.43007152742328,63.659703136160324,16.037715046928636,15.417428415968947,15.770424957399573,8:22:28.187918,50,0.03656219652577064,0.002566145512599184,0.0025380602853062456,0.037435099270155404,4.924085952742821,0.049332456664351376,0.051770791876478484,4.8992815110305425,5.001546255579393,0.001179656071530033,0.0011501986509747653,5.002425489250187,1.0,50.0,300.0,50.0
63,71.15417816704834,92.22896575405034,16.023479587970336,17.641320269435038,17.85284934624248,8:03:46.852192,50,0.04181407823152811,0.0024997256264980977,0.0025636597513570628,0.04233707509787049,4.926722336550118,0.06319240781656443,4.90240561210838,4.9913223051647755,5.000224039223912,0.0010479288236302509,0.0018583041417343793,5.000752431896512,1.0,50.0,300.0,50.0
64,58.471868230720816,80.46412517349626,16.07246735481767,16.801434846625416,16.72545311816555,8:23:42.825832,50,0.03962975825455446,0.0024432048149478983,0.002553062836483995,0.03944276655405783,0.06697889029532532,4.907552794633556,0.04168356818151993,0.03754899866103372,4.998635925385299,0.0013164623101937778,0.0011989803867225035,4.998358064745018,1.0,50.0,300.0,50.0
65,71.52265298052124,92.42383700636313,16.03894210826343,17.54893033228236,17.98480406234071,8:04:46.260602,50,0.04156546248290177,0.002476283977005077,0.0023487969111658513,0.04257929927978574,4.956693337004545,0.026826001210600303,4.894486798566032,4.977538912252554,5.000544494774456,0.001186908475344417,0.000927947380602312,5.000040982561985,1.0,50.0,300.0,50.0
66,43.492664902961295,63.612432610747646,16.019528315282344,15.33801009553643,15.822894969674149,8:43:12.161522,50,0.03638755382676404,0.002545575131685851,0.0025787651425091124,0.0375348875698933,4.915879545658806,0.05438299904485344,4.877533059220647,4.9778884403660255,5.000900192702433,0.0019565557551022295,0.0024029191026535557,5.000795387235472,1.0,50.0,300.0,50.0
67,68.59765434567547,89.77438450685497,16.07132695253726,17.407897839521645,17.57758256768987,8:37:07.282350,50,0.041146174219406535,0.0024303888335591925,0.0024716910796323335,0.041533951384872016,4.936988677586453,0.04485727882043378,4.903851586871074,4.980067779581366,5.000438197004916,0.0013351462166610872,0.0012501397672828318,4.999983359010633,1.0,50.0,300.0,50.0
68,47.84909277798881,68.9313364667489,16.07731158553577,15.885628865675034,16.417412914412896,8:18:17.844201,50,0.037456601058204066,0.002450787450620176,0.0025182521508741035,0.038674023698610005,0.11441267592232421,4.82156331197505,0.05538561941513795,0.11498348656665415,4.998404792040766,0.0021332266200646544,0.0014000541724215054,4.997569506981317,1.0,50.0,300.0,50.0
